	sequence	start	end	H_fei	H_pod	d_xy	f_st	me	deltaB0	deltaB0_bootstrap	outlier	bootstrap_outlier	rediem_var	distance_from_telomere_rescaled	exon_proportion	te_proportion
1140	chr3	15800530	15949955	0.00808	0.01014	0.02785	0.50695	1.4285714285714285e-07	-577.9943813593272	-697.2115337454743	False	False	0.19933081479965375	0.09002004876963494	0.023951815291952484	0.30757905303664046
1141	chr3	15816995	15967777	0.00795	0.008190000000000001	0.02754	0.54673	1.3265306122448975e-07	-432.2930761702737	-540.3309978406323	False	False	0.20384578003914294	0.08839053031483346	0.023736254990648752	0.29834462999562283
1142	chr3	15843713	15988610	0.00886	0.007529999999999999	0.02513	0.5083300000000001	1.224489795918367e-07	-263.4914248408313	-361.9200820822589	False	False	0.20599678910280825	0.08520638147339205	0.024700304354127414	0.2871280978902255
1143	chr3	15875141	16012694	0.0087	0.00773	0.0238	0.48681	1.530612244897959e-07	-326.27308313439426	-423.1516915264656	False	False	0.20256869312922748	0.08413384661213553	0.02004318335477961	0.2695470109703169
1144	chr3	15932545	16034919	0.00883	0.00773	0.027389999999999998	0.53577	6.122448979591838e-08	-170.78297934157308	-309.3555991469766	False	False	0.21161976470835805	0.08315094789070153	0.0	0.31895793853908216
1145	chr3	15949886	16055005	0.00969	0.007659999999999999	0.026260000000000002	0.50339	1.020408163265306e-07	-197.17833529230847	-296.64504027858493	False	False	0.20866476462918207	0.08172159003494031	0.0	0.3229007125258041
1146	chr3	15967687	16077966	0.01022	0.007390000000000001	0.026930000000000003	0.5071899999999999	5.10204081632653e-08	-130.20970436862262	-249.73392662745027	False	False	0.2172096386479369	0.08047379987853787	0.0	0.364339538806119
1147	chr3	15988544	16095668	0.01139	0.007370000000000001	0.027610000000000003	0.49273999999999996	5.10204081632653e-08	-169.78561420479673	-310.807918952225	False	False	0.2158052993857314	0.07923765897718278	0.0	0.34783988648668834
1148	chr3	16012625	16115489	0.01119	0.00725	0.03007	0.53072	3.0612244897959183e-08	-97.43621857788821	-237.25399623875273	False	False	0.21473831757256115	0.0779439030410122	0.0	0.34087727484834346
1149	chr3	16034851	16133121	0.011170000000000001	0.00744	0.030930000000000003	0.53742	2.0408163265306117e-08	-74.86981843228568	-224.5424168270547	False	False	0.21351909588428486	0.07696284065534921	0.0	0.31707540449781213
1150	chr3	16054919	16155717	0.01137	0.007109999999999999	0.0308	0.53838	2.0408163265306117e-08	-60.39563912115409	-189.2700338631985	False	False	0.2133017868763988	0.07588674789353637	0.0	0.35487807297763846
1151	chr3	16077889	16177878	0.01038	0.006959999999999999	0.030310000000000004	0.55521	2.0408163265306117e-08	-65.43891304709541	-283.60333716367313	False	False	0.2080593915172788	0.07468050483395307	0.0	0.34366780345838044
1152	chr3	16095586	16197736	0.00911	0.00624	0.03046	0.59741	2.0408163265306117e-08	-33.047465429088334	-220.16267092712224	False	False	0.20729609091847406	0.0735183912183669	0.0	0.34701908957415567
1153	chr3	16115422	16216063	0.00925	0.00655	0.02802	0.56014	5.10204081632653e-08	-272.76796516709146	-419.5090380002948	False	False	0.20546599742701047	0.07240585866859803	0.0	0.3191343488240379
1154	chr3	16133054	16232340	0.00992	0.00618	0.02635	0.53198	6.122448979591838e-08	-308.3267704808677	-448.00294866137847	False	False	0.20117096252165376	0.0710731379827863	0.0	0.3209818101242874
1155	chr3	16155653	16248548	0.00949	0.00636	0.0242	0.50663	8.163265306122447e-08	-328.33064798296255	-489.17887319240253	False	False	0.20058353782393396	0.06992313270619023	0.0	0.2778513375316217
1156	chr3	16177810	16298417	0.00896	0.00717	0.02369	0.49213999999999997	1.3265306122448975e-07	-398.5621351566515	-454.8876268168242	False	False	0.19761026379397506	0.06893931581687072	0.02206339598862421	0.2877776580132165
1157	chr3	16197665	16315433	0.0088	0.00713	0.02556	0.52475	1.020408163265306e-07	-375.45678894396406	-460.77137935311475	False	False	0.20324773033749954	0.06807600846252386	0.02259527206032199	0.2710413694721826
1158	chr3	16215957	16341459	0.00845	0.00757	0.02744	0.54807	5.10204081632653e-08	-252.26931007990788	-366.88850825182453	False	False	0.20100929017741292	0.0669600901686772	0.02120284935698236	0.302489203359309
1159	chr3	16232276	16363714	0.00877	0.00864	0.027180000000000003	0.51484	1.4285714285714285e-07	-334.136456023698	-424.45257415491506	False	False	0.20053650729135572	0.06426498049725334	0.02024528675116785	0.3181728267319953
1160	chr3	16248458	16382538	0.00895	0.01025	0.02935	0.50718	1.3265306122448975e-07	-520.9168315892166	-633.6644919104583	False	False	0.19601821278938256	0.06290982208373955	0.019846360381861574	0.3314364558472554
1161	chr3	16298352	16401037	0.010879999999999999	0.01039	0.02878	0.46043999999999996	1.4285714285714285e-07	-492.9768789457157	-604.2109965778509	False	False	0.19044453506016887	0.061742084689854655	0.0	0.32406875395627405
1162	chr3	16315365	16424891	0.010320000000000001	0.011309999999999999	0.027589999999999996	0.43682	1.9387755102040812e-07	-492.75402201825636	-582.8668470812117	False	False	0.18866194679920534	0.06047960384728412	0.0	0.37139126782681736
1163	chr3	16341390	16450309	0.010759999999999999	0.01039	0.026889999999999997	0.43542	1.6326530612244893e-07	-424.0490731564496	-531.981365282074	False	False	0.19038682501896115	0.05942262045458836	0.0	0.40362103948805994
1164	chr3	16363641	16466254	0.010320000000000001	0.00939	0.027760000000000003	0.47593	1.020408163265306e-07	-304.06931983993854	-399.75385259874747	False	False	0.1973717974390192	0.058052254885470896	0.0	0.3723894633233606
1165	chr3	16382473	16491308	0.01027	0.00828	0.027510000000000003	0.49576000000000003	2.0408163265306117e-08	-50.63098513781733	-160.7335145619145	False	False	0.2043507967556228	0.056822139460864445	0.005843708365874948	0.36143703771764596
1166	chr3	16400972	16514824	0.01008	0.0081	0.02872	0.51903	1.0204081632653058e-08	143.08161027909955	5.860321563421195	True	True	0.2087842923955248	0.05555633025970895	0.005586199627586692	0.3690141587323894
1167	chr3	16424823	16532633	0.01094	0.00728	0.02841	0.51427	0.0	168.63352488249075	56.462764778290875	True	True	0.21139817257174276	0.05446531726975663	0.005899267229385029	0.32965402096280494
1168	chr3	16450237	16550007	0.01125	0.007409999999999999	0.028239999999999998	0.50332	0.0	140.51313702279003	-64.67103928016152	True	False	0.2120350401713099	0.053125366011846545	0.006374661721960509	0.2662323343690488
1169	chr3	16466184	16568315	0.011179999999999999	0.00743	0.02823	0.5041	1.0204081632653058e-08	43.15525791567052	-44.954156578751295	True	False	0.20487830327904305	0.05181737847345063	0.006227296315516347	0.2815305832705055
1170	chr3	16491238	16587655	0.011309999999999999	0.00763	0.030019999999999998	0.5203899999999999	3.0612244897959183e-08	-14.394071857852396	-178.29519534249266	False	False	0.1956259003630158	0.05084073477073663	0.0	0.29208542062084486
1171	chr3	16514760	16609791	0.01037	0.00787	0.03155	0.5514899999999999	2.0408163265306117e-08	20.290861035042326	-139.60092939306924	True	False	0.19225257451189365	0.04972722666758943	0.0	0.28582252107207123
1172	chr3	16532568	16633048	0.009729999999999999	0.008409999999999999	0.03352	0.57398	0.0	137.6786090120586	-10.110122899553971	True	False	0.19269441501648546	0.048730325885901454	0.0	0.3129279458598726
1173	chr3	16549930	16651989	0.01005	0.00834	0.03489	0.5828	0.0	195.95256708777742	-19.993763191625504	True	False	0.19180750093056576	0.04753355143263744	0.0	0.2985234031295623
1174	chr3	16568250	16676127	0.009729999999999999	0.00835	0.03536	0.59278	0.0	305.10499881730357	115.35917972883905	True	True	0.1947673388639728	0.04622062874185693	0.0	0.3253891005497001
1175	chr3	16587589	16696745	0.009609999999999999	0.00799	0.03372	0.58608	0.0	273.27810710156336	93.05228032133894	True	True	0.1988706601801736	0.0450185174377584	0.0	0.33040785664553485
1176	chr3	16609709	16721868	0.00938	0.00735	0.030019999999999998	0.56413	0.0	161.90316013863776	44.002912846641266	True	True	0.20296163358414884	0.04373623860015665	0.0	0.3428525575299352
1177	chr3	16632979	16742413	0.00965	0.00719	0.02682	0.52223	0.0	77.13294262884301	-48.757505242931074	True	False	0.20355935007715525	0.04230601996200277	0.0	0.3271835078677559
1178	chr3	16651922	16760840	0.00835	0.00673	0.02541	0.54242	2.0408163265306117e-08	21.115896679490106	-156.5560274746385	True	False	0.20782911196914192	0.04096589654761415	0.0	0.33824528544409554
1179	chr3	16676060	16781451	0.00852	0.007659999999999999	0.025259999999999998	0.51478	0.0	108.63125613305601	-0.4958465747477163	True	False	0.2118954421294934	0.03984303460913335	0.0	0.32877570191003025
1180	chr3	16696670	16802265	0.00855	0.007909999999999999	0.023569999999999997	0.48244	2.0408163265306117e-08	-7.260382364765974	-81.72246939133038	False	False	0.21498869116146885	0.03865940143373063	0.0	0.321170509967328
1181	chr3	16721801	16831635	0.009	0.00855	0.024659999999999998	0.47505	4.0816326530612233e-08	-52.29283970325196	-116.69173159386263	False	False	0.2112830557954809	0.037577111038690617	0.0	0.34097820347069213
1182	chr3	16742348	16851317	0.00884	0.00842	0.025480000000000003	0.49388000000000004	3.0612244897959183e-08	-51.48695886938367	-141.82332327769836	False	False	0.21421550577587356	0.036445928203747424	0.0	0.34361148583542106
1183	chr3	16760840	16900488	0.009059999999999999	0.00855	0.02394	0.46226999999999996	5.10204081632653e-08	-108.83443612078554	-159.77959974059195	False	False	0.21846927628132887	0.03517208503359375	0.013684406507791017	0.33744844179651695
1184	chr3	16781384	16930361	0.008709999999999999	0.00742	0.02431	0.50165	5.10204081632653e-08	-111.94941540832224	-206.01725245612033	False	False	0.22383957725325188	0.033556396482567696	0.028675567369459715	0.3183041677574391
1185	chr3	16802186	16944732	0.0078	0.00657	0.02607	0.5677399999999999	2.0408163265306117e-08	-22.543751566758147	-148.59745306881086	False	False	0.2276118919775998	0.03228570951452045	0.029969273076761185	0.298177430443506
1186	chr3	16831561	16958985	0.00788	0.00584	0.02663	0.59028	0.0	61.38010187922919	5.315968440962031	True	True	0.2297181458732919	0.02889744047503252	0.03522099447513812	0.2473474384731291
1187	chr3	16851252	16978453	0.00757	0.00547	0.027469999999999998	0.61635	1.0204081632653058e-08	71.24158753629308	-134.71641076373638	True	False	0.22264335675787328	0.027996430851887067	0.039315728649932	0.22324510027436892
1188	chr3	16900418	16994211	0.007540000000000001	0.006690000000000001	0.03013	0.6179399999999999	1.0204081632653058e-08	8.238487950831768	-140.10163956358156	True	False	0.2168618984460559	0.027222587480884176	0.03294488927745141	0.16962886356124657
1189	chr3	16930296	17014643	0.00818	0.00713	0.027630000000000002	0.566	3.0612244897959183e-08	-186.06268128792	-287.3609392668004	False	False	0.2016866735935423	0.026318536426617984	0.026177575965950182	0.16184333764093567
1190	chr3	16944667	17028952	0.009040000000000001	0.00746	0.02636	0.52323	5.10204081632653e-08	-159.9016466854082	-245.84173096629092	False	False	0.195905723477448	0.025299140531735126	0.029115500978821856	0.16236578276087085
1191	chr3	16958919	17043321	0.00857	0.00772	0.02638	0.5282100000000001	6.122448979591838e-08	-252.40065633029735	-380.7713638764253	False	False	0.18436313191565604	0.024293402384149163	0.026515959337456457	0.163811284092794
1192	chr3	16978386	17060957	0.00854	0.008190000000000001	0.0258	0.51039	8.163265306122447e-08	-356.49718203429074	-450.1125662637496	False	False	0.18053954181038906	0.023180755063394613	0.023579707161109832	0.19307020624674523
1193	chr3	16994131	17079295	0.008579999999999999	0.0070599999999999994	0.02411	0.51036	1.1224489795918366e-07	-370.30617104205885	-459.3289834817406	False	False	0.18469145776923748	0.022341033146606678	0.025292377060729884	0.237271617115213
1194	chr3	17014577	17095905	0.00782	0.00742	0.024569999999999998	0.52667	1.020408163265306e-07	-448.2805895756319	-536.7511884046544	False	False	0.18951053242586094	0.021451041538087297	0.021948160535117056	0.2335972850678733
1195	chr3	17028887	17115555	0.00772	0.00817	0.0247	0.51315	1.3265306122448975e-07	-494.6449880806322	-618.3081426100252	False	False	0.18591816301102146	0.020569944680958754	0.017757419116628974	0.2706996815433609
1196	chr3	17043256	17131123	0.007859999999999999	0.007940000000000001	0.0231	0.49033000000000004	1.530612244897959e-07	-446.0094076629175	-518.4432581222354	False	False	0.1899969179508538	0.01942206266759792	0.017515108061046808	0.26625468036919436
1197	chr3	17060889	17148652	0.00806	0.00759	0.0199	0.43556999999999996	2.1428571428571426e-07	-377.84858795914624	-417.51482800464146	False	False	0.18634650808653644	0.018229247813340142	0.020612330936727322	0.25718127229014504
1198	chr3	17079231	17224320	0.00765	0.00807	0.01933	0.42191000000000006	2.755102040816326e-07	-391.69672715124034	-436.4559284979332	False	False	0.18877948305904235	0.017351479314796556	0.06227901494944482	0.24146558319376382
1199	chr3	17095841	17255539	0.00784	0.007359999999999999	0.018340000000000002	0.41398	2.653061224489795e-07	-386.6562426955061	-424.29747856802715	False	False	0.1814909343297479	0.0163505615486095	0.06984433117509299	0.2350060739646082
1200	chr3	17115488	17270777	0.00731	0.00685	0.01813	0.43822	3.2653061224489787e-07	-453.7738949882623	-486.15269673941657	False	False	0.1786413699489802	0.013997985883972157	0.07855031586268184	0.2084564908010226
1201	chr3	17131047	17295115	0.00644	0.00733	0.01958	0.47975	2.1428571428571426e-07	-515.4759978119546	-568.1508669133909	False	False	0.1830960918518862	0.010895152285890853	0.08486115513079942	0.19666845454323817
1202	chr3	17148585	17315574	0.00619	0.0072900000000000005	0.023780000000000003	0.55842	1.1224489795918366e-07	-470.5963722845336	-591.6956708448415	False	False	0.18860623868355075	0.00936353348188142	0.08502955284479816	0.20046829431878746
1203	chr3	17224249	17331033	0.0061200000000000004	0.00808	0.02485	0.5556	1.3265306122448975e-07	-535.902551705236	-643.8798261702177	False	False	0.18199598051019986	0.008424706818951697	0.06846531315552892	0.1614380431525322
1204	chr3	17255474	17383810	0.00551	0.00831	0.025509999999999998	0.5736899999999999	9.183673469387754e-08	-660.3141611926258	-755.9470533324202	False	False	0.1862663153298965	0.006941291828931321	0.11463657898017704	0.12912199227029048
1205	chr4	17	172080	0.00718	0.00785	0.02817	0.5787100000000001	6.122448979591838e-08	-256.1996914987103	-393.59683296144067	False	False	0.19050382328871374	0.0033612096416141923	0.033772513556081206	0.27331268198276215
1206	chr4	31553	226136	0.006520000000000001	0.00677	0.025330000000000002	0.58432	8.163265306122447e-08	-348.69449592215824	-447.3911072033661	False	False	0.1890586152818168	0.004524817751722228	0.03979278765359769	0.30087417708638475
1207	chr4	46758	271291	0.00645	0.00585	0.0267	0.62563	5.10204081632653e-08	-336.83620215735573	-481.37150879367255	False	False	0.1925808758259277	0.008925093212773372	0.0709606160341687	0.3031670177657627
1208	chr4	64311	316104	0.005679999999999999	0.0043	0.02288	0.64198	8.163265306122447e-08	-429.0705082945933	-576.659567523122	False	False	0.19350142084815905	0.012627048652054978	0.09927202106492237	0.2726366499465831
1209	chr4	138695	349601	0.00671	0.0035600000000000002	0.02137	0.61241	1.4285714285714285e-07	-544.2583512061537	-722.0537656603992	False	False	0.1944498093008254	0.01512786023574119	0.12653978549685643	0.26193659734668523
1210	chr4	172009	413676	0.0062	0.00313	0.0222	0.65282	6.122448979591838e-08	-126.67271090669965	-220.82706432174018	False	False	0.20454369645446835	0.01669373934796412	0.12822189210773502	0.23714863841567116
1211	chr4	226066	523446	0.00643	0.00331	0.024069999999999998	0.66347	1.0204081632653058e-08	43.82611769823416	-112.49949131163885	True	False	0.1995472049274352	0.019308411348804348	0.18642813908131012	0.20857152464859777
1212	chr4	271221	585933	0.00728	0.00413	0.02239	0.5941	4.0816326530612233e-08	-162.0333000693936	-253.70518513610295	False	False	0.1931326948628451	0.022112194283586437	0.15572332799511934	0.20702102239507866
1213	chr4	316040	606732	0.00852	0.00547	0.02385	0.54642	4.0816326530612233e-08	-302.2934812435997	-421.1586018048547	False	False	0.1911871077963731	0.03048248650145369	0.1374134823111747	0.22960728193414334
1214	chr4	349516	629325	0.00774	0.00645	0.02374	0.53983	9.183673469387754e-08	-497.6805452762783	-588.6966664645879	False	False	0.1900695410506266	0.03270264528541489	0.128669914119989	0.2472901157575346
1215	chr4	413555	654850	0.00834	0.00792	0.02225	0.46453999999999995	1.8367346938775507e-07	-549.6389727726637	-599.855291807995	False	False	0.18270965585655816	0.03542097323206042	0.1313910358689571	0.26940052632669553
1216	chr4	523374	677683	0.00896	0.00909	0.02246	0.42676000000000003	1.7346938775510206e-07	-456.87816923593346	-519.1641964335577	False	False	0.17661948623823506	0.0368491218187113	0.018391668664821885	0.32718117543370767
