	sequence	start	end	Ne_A	Ne_A_B	Ne_B	T	me	lnCl
4441	iphiclides_podalirius.IP_504.chromosome_9	6280534	6375879	410000.0	500000.0	390000.0	2181320.0	8.163265306122447e-08	-74396.32574530036
4442	iphiclides_podalirius.IP_504.chromosome_9	6295365	6403096	510000.0	300000.0	390000.0	2181320.0	8.163265306122447e-08	-71261.6155368725
4443	iphiclides_podalirius.IP_504.chromosome_9	6312504	6423573	410000.0	500000.0	290000.0	2181320.0	1.224489795918367e-07	-71301.745552833
4444	iphiclides_podalirius.IP_504.chromosome_9	6337081	6442895	410000.0	700000.0	290000.0	2181320.0	7.142857142857142e-08	-74886.46703779354
4445	iphiclides_podalirius.IP_504.chromosome_9	6353236	6464058	410000.0	900000.0	290000.0	2181320.0	2.0408163265306117e-08	-75630.39130596588
4446	iphiclides_podalirius.IP_504.chromosome_9	6375812	6517441	410000.0	1000000.0	290000.0	2181320.0	0.0	-75089.83260628782
4447	iphiclides_podalirius.IP_504.chromosome_9	6403025	6563520	410000.0	1300000.0	290000.0	2181320.0	0.0	-76750.9486428297
4448	iphiclides_podalirius.IP_504.chromosome_9	6423501	6584489	410000.0	1300000.0	290000.0	2181320.0	0.0	-77056.55200912233
4449	iphiclides_podalirius.IP_504.chromosome_9	6442829	6609863	310000.0	1200000.0	290000.0	2181320.0	0.0	-74496.3820781929
4450	iphiclides_podalirius.IP_504.chromosome_9	6463984	6657898	310000.0	1000000.0	290000.0	2181320.0	0.0	-73190.87798058575
4451	iphiclides_podalirius.IP_504.chromosome_9	6517377	6671349	310000.0	900000.0	290000.0	2181320.0	0.0	-72053.74573047609
4452	iphiclides_podalirius.IP_504.chromosome_9	6563454	6757725	310000.0	800000.0	290000.0	2181320.0	0.0	-71520.50112695347
4453	iphiclides_podalirius.IP_504.chromosome_9	6584422	6775028	310000.0	800000.0	290000.0	2181320.0	2.0408163265306117e-08	-73082.81987615013
4454	iphiclides_podalirius.IP_504.chromosome_9	6609793	6788002	410000.0	600000.0	290000.0	2181320.0	4.0816326530612233e-08	-70941.88977576347
4455	iphiclides_podalirius.IP_504.chromosome_9	6657814	6808365	510000.0	600000.0	290000.0	2181320.0	5.10204081632653e-08	-73222.77886282827
4456	iphiclides_podalirius.IP_504.chromosome_9	6671284	6852226	510000.0	500000.0	290000.0	2181320.0	5.10204081632653e-08	-71556.45930067841
4457	iphiclides_podalirius.IP_504.chromosome_9	6757624	6900504	510000.0	500000.0	290000.0	2181320.0	6.122448979591838e-08	-71260.51245782757
4458	iphiclides_podalirius.IP_504.chromosome_9	6774962	6935991	510000.0	500000.0	290000.0	2181320.0	4.0816326530612233e-08	-72210.51184913715
4459	iphiclides_podalirius.IP_504.chromosome_9	6788215	6999906	410000.0	700000.0	290000.0	2181320.0	4.0816326530612233e-08	-73602.4084763131
4460	iphiclides_podalirius.IP_504.chromosome_9	6808287	7021222	310000.0	700000.0	290000.0	2181320.0	1.0204081632653058e-08	-72636.78332612492
4461	iphiclides_podalirius.IP_504.chromosome_9	6852161	7036611	310000.0	800000.0	390000.0	2181320.0	0.0	-73647.60969827954
4462	iphiclides_podalirius.IP_504.chromosome_9	6900439	7053721	410000.0	900000.0	290000.0	2181320.0	0.0	-73668.4679414438
4463	iphiclides_podalirius.IP_504.chromosome_9	6935927	7068228	410000.0	800000.0	290000.0	2181320.0	0.0	-71069.7272143668
4464	iphiclides_podalirius.IP_504.chromosome_9	6999841	7081919	410000.0	700000.0	290000.0	2181320.0	0.0	-70621.98344277522
4465	iphiclides_podalirius.IP_504.chromosome_9	7021156	7107136	410000.0	700000.0	290000.0	2181320.0	0.0	-69620.92417558173
4466	iphiclides_podalirius.IP_504.chromosome_9	7036546	7129590	410000.0	600000.0	290000.0	2181320.0	1.0204081632653058e-08	-69052.23906936479
4467	iphiclides_podalirius.IP_504.chromosome_9	7053656	7150433	410000.0	400000.0	290000.0	2181320.0	5.10204081632653e-08	-68444.45866256303
4468	iphiclides_podalirius.IP_504.chromosome_9	7068160	7171942	410000.0	300000.0	290000.0	2181320.0	8.163265306122447e-08	-67820.28354230622
4469	iphiclides_podalirius.IP_504.chromosome_9	7081848	7203670	410000.0	300000.0	290000.0	2181320.0	9.183673469387754e-08	-68468.145555925
4470	iphiclides_podalirius.IP_504.chromosome_9	7107066	7218493	410000.0	400000.0	290000.0	2181320.0	1.1224489795918366e-07	-69460.34871420733
4471	iphiclides_podalirius.IP_504.chromosome_9	7129524	7240382	510000.0	300000.0	390000.0	2181320.0	5.10204081632653e-08	-70323.30273631532
4472	iphiclides_podalirius.IP_504.chromosome_9	7150362	7259991	410000.0	500000.0	390000.0	2181320.0	1.0204081632653058e-08	-72108.08160307423
4473	iphiclides_podalirius.IP_504.chromosome_9	7171874	7279295	410000.0	500000.0	390000.0	2181320.0	1.0204081632653058e-08	-72742.5242004265
4474	iphiclides_podalirius.IP_504.chromosome_9	7203602	7296370	410000.0	500000.0	390000.0	2181320.0	3.0612244897959183e-08	-72019.25360261682
4475	iphiclides_podalirius.IP_504.chromosome_9	7218427	7324886	410000.0	400000.0	390000.0	2181320.0	4.0816326530612233e-08	-70777.48401595798
4476	iphiclides_podalirius.IP_504.chromosome_9	7240301	7346834	310000.0	300000.0	390000.0	2181320.0	3.0612244897959183e-08	-67553.98938964642
4477	iphiclides_podalirius.IP_504.chromosome_9	7259926	7378292	310000.0	100000.0	290000.0	2181320.0	7.142857142857142e-08	-62617.076072411175
4478	iphiclides_podalirius.IP_504.chromosome_9	7279230	7441774	210000.0	300000.0	290000.0	2181320.0	7.142857142857142e-08	-62920.64923320004
4479	iphiclides_podalirius.IP_504.chromosome_9	7296294	7546457	310000.0	400000.0	190000.0	2181320.0	9.183673469387754e-08	-64614.58947309497
4480	iphiclides_podalirius.IP_504.chromosome_9	7324802	7558393	310000.0	400000.0	290000.0	2181320.0	2.0408163265306117e-08	-65822.55043480633
4481	iphiclides_podalirius.IP_504.chromosome_9	7346768	7582936	310000.0	600000.0	190000.0	2181320.0	4.0816326530612233e-08	-67940.65847602914
4482	iphiclides_podalirius.IP_504.chromosome_9	7378227	7605079	310000.0	800000.0	190000.0	2181320.0	3.0612244897959183e-08	-69525.29522609778
4483	iphiclides_podalirius.IP_504.chromosome_9	7441707	7625288	310000.0	800000.0	290000.0	2181320.0	1.0204081632653058e-08	-68902.23742729155
4484	iphiclides_podalirius.IP_504.chromosome_9	7546387	7650488	310000.0	800000.0	290000.0	2181320.0	0.0	-67262.45811179261
4485	iphiclides_podalirius.IP_504.chromosome_9	7558326	7671680	210000.0	800000.0	190000.0	2181320.0	1.0204081632653058e-08	-65329.646270857316
4486	iphiclides_podalirius.IP_504.chromosome_9	7582870	7689988	210000.0	800000.0	190000.0	2181320.0	1.0204081632653058e-08	-64413.438349293036
4487	iphiclides_podalirius.IP_504.chromosome_9	7605013	7720952	210000.0	800000.0	190000.0	2181320.0	1.0204081632653058e-08	-65010.161005763446
4488	iphiclides_podalirius.IP_504.chromosome_9	7625224	7757679	310000.0	800000.0	190000.0	2181320.0	2.0408163265306117e-08	-66600.81804195287
4489	iphiclides_podalirius.IP_504.chromosome_9	7650417	7824455	310000.0	600000.0	190000.0	2181320.0	4.0816326530612233e-08	-66791.71148253861
4490	iphiclides_podalirius.IP_504.chromosome_9	7671610	7888529	410000.0	600000.0	190000.0	2181320.0	3.0612244897959183e-08	-66981.85908167381
4491	iphiclides_podalirius.IP_504.chromosome_9	7689923	7937371	410000.0	600000.0	190000.0	2181320.0	4.0816326530612233e-08	-67318.39450329219
4492	iphiclides_podalirius.IP_504.chromosome_9	7720885	7948936	410000.0	500000.0	190000.0	2181320.0	4.0816326530612233e-08	-65602.50247254969
4493	iphiclides_podalirius.IP_504.chromosome_9	7757610	7961139	310000.0	500000.0	190000.0	2181320.0	2.0408163265306117e-08	-63936.642163616394
4494	iphiclides_podalirius.IP_504.chromosome_9	7824377	7977860	310000.0	600000.0	190000.0	2181320.0	1.0204081632653058e-08	-62577.916632472225
4495	iphiclides_podalirius.IP_504.chromosome_9	7888465	7994195	310000.0	600000.0	190000.0	2181320.0	1.0204081632653058e-08	-62801.879615980724
4496	iphiclides_podalirius.IP_504.chromosome_9	7937307	8040042	310000.0	500000.0	190000.0	2181320.0	0.0	-62505.029500241515
4497	iphiclides_podalirius.IP_504.chromosome_9	7948871	8062222	310000.0	400000.0	190000.0	2181320.0	1.0204081632653058e-08	-61955.93762974964
4498	iphiclides_podalirius.IP_504.chromosome_9	7961075	8079803	310000.0	300000.0	190000.0	2181320.0	1.0204081632653058e-08	-59739.25539485874
4499	iphiclides_podalirius.IP_504.chromosome_9	7977795	8124105	310000.0	300000.0	190000.0	2181320.0	1.0204081632653058e-08	-59459.52328925821
4500	iphiclides_podalirius.IP_504.chromosome_9	7994131	8170460	210000.0	200000.0	90000.0	2181320.0	9.183673469387754e-08	-56264.73656131432
4501	iphiclides_podalirius.IP_504.chromosome_9	8039978	8229231	310000.0	100000.0	90000.0	2181320.0	8.163265306122447e-08	-55236.89323588714
4502	iphiclides_podalirius.IP_504.chromosome_9	8062155	8308777	310000.0	100000.0	90000.0	2181320.0	1.1224489795918366e-07	-55503.060924263475
4503	iphiclides_podalirius.IP_504.chromosome_9	8079738	8360095	310000.0	400000.0	190000.0	2181320.0	2.040816326530612e-07	-62815.324218063
4504	iphiclides_podalirius.IP_504.chromosome_9	8124041	8372430	310000.0	400000.0	190000.0	2181320.0	2.040816326530612e-07	-63357.7259142067
4505	iphiclides_podalirius.IP_504.chromosome_9	8170395	8440158	310000.0	400000.0	190000.0	2181320.0	2.040816326530612e-07	-61894.750629971495
4506	iphiclides_podalirius.IP_504.chromosome_9	8229167	8450690	310000.0	200000.0	190000.0	2181320.0	2.040816326530612e-07	-57392.86272745872
4507	iphiclides_podalirius.IP_504.chromosome_9	8308713	8461946	310000.0	100000.0	190000.0	2181320.0	2.040816326530612e-07	-52994.8933227169
4508	iphiclides_podalirius.IP_504.chromosome_9	8360022	8547557	110000.0	100000.0	90000.0	2181320.0	5e-07	-43711.13488843916
4509	iphiclides_podalirius.IP_504.chromosome_9	8372365	8619752	110000.0	100000.0	90000.0	2181320.0	5e-07	-40610.48564907183
4510	iphiclides_podalirius.IP_504.chromosome_9	8440093	8680350	110000.0	100000.0	90000.0	2181320.0	5e-07	-44639.24902972668
4511	iphiclides_podalirius.IP_504.chromosome_9	8450624	8820027	210000.0	200000.0	90000.0	2181320.0	3.061224489795918e-07	-52823.69550124345
4512	iphiclides_podalirius.IP_504.chromosome_9	8461882	8864129	310000.0	100000.0	190000.0	2181320.0	3.0612244897959183e-08	-57220.043089207735
4513	iphiclides_podalirius.IP_504.chromosome_9	8547487	8876374	210000.0	200000.0	190000.0	2181320.0	1.1224489795918366e-07	-58669.729929991416
4514	iphiclides_podalirius.IP_504.chromosome_9	8619688	8912981	210000.0	300000.0	190000.0	2181320.0	8.163265306122447e-08	-61322.65056756258
4515	iphiclides_podalirius.IP_504.chromosome_9	8680278	8943894	310000.0	400000.0	190000.0	2181320.0	8.163265306122447e-08	-63454.165519463175
4516	iphiclides_podalirius.IP_504.chromosome_9	8819963	8962236	310000.0	300000.0	290000.0	2181320.0	4.0816326530612233e-08	-63207.569682187845
4517	iphiclides_podalirius.IP_504.chromosome_9	8864064	9031912	310000.0	400000.0	290000.0	2181320.0	4.0816326530612233e-08	-65855.33834629253
4518	iphiclides_podalirius.IP_504.chromosome_9	8876285	9085653	310000.0	400000.0	290000.0	2181320.0	3.0612244897959183e-08	-67011.64199988479
4519	iphiclides_podalirius.IP_504.chromosome_9	8912914	9136690	310000.0	300000.0	290000.0	2181320.0	8.163265306122447e-08	-67050.06423859955
4520	iphiclides_podalirius.IP_504.chromosome_9	8943830	9186325	310000.0	300000.0	290000.0	2181320.0	2.040816326530612e-07	-65827.36560012732
4521	iphiclides_podalirius.IP_504.chromosome_9	8962170	9244590	310000.0	300000.0	290000.0	2181320.0	2.1428571428571426e-07	-65855.04916618258
4522	iphiclides_podalirius.IP_504.chromosome_9	9031848	9260928	410000.0	200000.0	290000.0	2181320.0	2.040816326530612e-07	-64806.025032444326
4523	iphiclides_podalirius.IP_504.chromosome_9	9085587	9282709	310000.0	400000.0	290000.0	2181320.0	1.3265306122448975e-07	-67849.89312509951
4524	iphiclides_podalirius.IP_504.chromosome_9	9136626	9305035	310000.0	500000.0	290000.0	2181320.0	8.163265306122447e-08	-69477.78786404549
4525	iphiclides_podalirius.IP_504.chromosome_9	9186252	9416879	310000.0	400000.0	290000.0	2181320.0	2.0408163265306117e-08	-67797.11502942894
4526	iphiclides_podalirius.IP_504.chromosome_9	9244520	9492663	310000.0	500000.0	290000.0	2181320.0	2.0408163265306117e-08	-67968.94213849853
4527	iphiclides_podalirius.IP_504.chromosome_9	9260863	9517702	310000.0	700000.0	290000.0	2181320.0	0.0	-68416.97088441758
4528	iphiclides_podalirius.IP_504.chromosome_9	9282643	9601810	310000.0	500000.0	290000.0	2181320.0	3.0612244897959183e-08	-66121.62381473441
4529	iphiclides_podalirius.IP_504.chromosome_9	9304971	9680856	310000.0	400000.0	190000.0	2181320.0	1.020408163265306e-07	-63145.085772299055
4530	iphiclides_podalirius.IP_504.chromosome_9	9416811	9740066	310000.0	400000.0	190000.0	2181320.0	7.142857142857142e-08	-63147.36402810414
4531	iphiclides_podalirius.IP_504.chromosome_9	9492597	9851400	310000.0	600000.0	190000.0	2181320.0	1.020408163265306e-07	-64929.27194928722
4532	iphiclides_podalirius.IP_504.chromosome_9	9517622	9896573	310000.0	400000.0	290000.0	2181320.0	3.0612244897959183e-08	-66890.42644783137
4533	iphiclides_podalirius.IP_504.chromosome_9	9601745	9912059	310000.0	700000.0	290000.0	2181320.0	1.0204081632653058e-08	-71154.85048934173
4534	iphiclides_podalirius.IP_504.chromosome_9	9680791	9931594	310000.0	1000000.0	390000.0	2181320.0	0.0	-75436.89592438945
4535	iphiclides_podalirius.IP_504.chromosome_9	9740002	9966833	310000.0	1200000.0	390000.0	2181320.0	0.0	-78657.16241505525
4536	iphiclides_podalirius.IP_504.chromosome_9	9851296	9984477	410000.0	1000000.0	490000.0	2181320.0	0.0	-80235.14506028651
4537	iphiclides_podalirius.IP_504.chromosome_9	9896507	10013312	410000.0	1100000.0	390000.0	2181320.0	0.0	-79538.84067575145
4538	iphiclides_podalirius.IP_504.chromosome_9	9911995	10053384	410000.0	1100000.0	390000.0	2181320.0	1.0204081632653058e-08	-78894.67777902726
4539	iphiclides_podalirius.IP_504.chromosome_9	9931529	10125442	410000.0	900000.0	390000.0	2181320.0	1.0204081632653058e-08	-77662.19263967067
4540	iphiclides_podalirius.IP_504.chromosome_9	9966768	10157207	410000.0	900000.0	390000.0	2181320.0	1.0204081632653058e-08	-77660.21558031961
4541	iphiclides_podalirius.IP_504.chromosome_9	9984392	10194200	410000.0	1000000.0	290000.0	2181320.0	1.0204081632653058e-08	-75808.81355616584
4542	iphiclides_podalirius.IP_504.chromosome_9	10013237	10210089	410000.0	1000000.0	290000.0	2181320.0	1.0204081632653058e-08	-75772.39931619981
4543	iphiclides_podalirius.IP_504.chromosome_9	10053319	10228528	410000.0	1000000.0	290000.0	2181320.0	0.0	-74143.79283670044
4544	iphiclides_podalirius.IP_504.chromosome_9	10125372	10245039	410000.0	900000.0	290000.0	2181320.0	0.0	-72237.23935637674
4545	iphiclides_podalirius.IP_504.chromosome_9	10157141	10264056	310000.0	800000.0	290000.0	2181320.0	1.0204081632653058e-08	-71151.60029352507
4546	iphiclides_podalirius.IP_504.chromosome_9	10194130	10277439	310000.0	600000.0	290000.0	2181320.0	1.0204081632653058e-08	-70846.36166310564
4547	iphiclides_podalirius.IP_504.chromosome_9	10210014	10290402	410000.0	500000.0	290000.0	2181320.0	1.0204081632653058e-08	-69211.74813850997
4548	iphiclides_podalirius.IP_504.chromosome_9	10228464	10303687	410000.0	400000.0	290000.0	2181320.0	5.10204081632653e-08	-68469.74670021504
4549	iphiclides_podalirius.IP_504.chromosome_9	10244971	10320015	410000.0	400000.0	290000.0	2181320.0	4.0816326530612233e-08	-70809.01068730005
4550	iphiclides_podalirius.IP_504.chromosome_9	10263984	10360037	410000.0	400000.0	290000.0	2181320.0	8.163265306122447e-08	-69901.03656075784
4551	iphiclides_podalirius.IP_504.chromosome_9	10277373	10390341	410000.0	400000.0	190000.0	2181320.0	1.9387755102040812e-07	-67181.92788279
4552	iphiclides_podalirius.IP_504.chromosome_9	10290327	10407873	410000.0	300000.0	190000.0	2181320.0	2.040816326530612e-07	-63968.78417061197
4553	iphiclides_podalirius.IP_504.chromosome_9	10303615	10431547	310000.0	300000.0	190000.0	2181320.0	2.040816326530612e-07	-62394.20395618715
4554	iphiclides_podalirius.IP_504.chromosome_9	10319948	10446816	310000.0	400000.0	190000.0	2181320.0	1.3265306122448975e-07	-61396.154029080615
4555	iphiclides_podalirius.IP_504.chromosome_9	10359968	10466037	310000.0	400000.0	190000.0	2181320.0	4.0816326530612233e-08	-61825.15504750977
4556	iphiclides_podalirius.IP_504.chromosome_9	10390277	10508287	310000.0	600000.0	190000.0	2181320.0	3.0612244897959183e-08	-66178.04695262633
4557	iphiclides_podalirius.IP_504.chromosome_9	10407809	10561469	310000.0	800000.0	190000.0	2181320.0	2.0408163265306117e-08	-68102.50436919143
4558	iphiclides_podalirius.IP_504.chromosome_9	10431476	10579192	310000.0	1000000.0	190000.0	2181320.0	0.0	-70387.84119491736
4559	iphiclides_podalirius.IP_504.chromosome_9	10446752	10592497	310000.0	900000.0	190000.0	2181320.0	0.0	-70268.05785885504
4560	iphiclides_podalirius.IP_504.chromosome_9	10465973	10618299	310000.0	1000000.0	290000.0	2181320.0	0.0	-71397.68418144173
4561	iphiclides_podalirius.IP_504.chromosome_9	10508223	10660922	310000.0	1000000.0	290000.0	2181320.0	1.0204081632653058e-08	-71491.47023618259
4562	iphiclides_podalirius.IP_504.chromosome_9	10561405	10676163	310000.0	1000000.0	290000.0	2181320.0	1.0204081632653058e-08	-72082.49418606027
4563	iphiclides_podalirius.IP_504.chromosome_9	10579128	10692302	310000.0	900000.0	290000.0	2181320.0	2.0408163265306117e-08	-71867.51498107515
4564	iphiclides_podalirius.IP_504.chromosome_9	10592430	10706033	310000.0	900000.0	290000.0	2181320.0	3.0612244897959183e-08	-73474.0004649178
4565	iphiclides_podalirius.IP_504.chromosome_9	10618234	10725058	310000.0	800000.0	290000.0	2181320.0	3.0612244897959183e-08	-72542.85924413099
4566	iphiclides_podalirius.IP_504.chromosome_9	10660835	10740157	410000.0	600000.0	290000.0	2181320.0	2.0408163265306117e-08	-71629.6756663914
4567	iphiclides_podalirius.IP_504.chromosome_9	10676093	10758538	310000.0	600000.0	290000.0	2181320.0	6.122448979591838e-08	-71273.2712951695
4568	iphiclides_podalirius.IP_504.chromosome_9	10692237	10772849	310000.0	600000.0	390000.0	2181320.0	1.0204081632653058e-08	-72126.88421022707
4569	iphiclides_podalirius.IP_504.chromosome_9	10705968	10789045	310000.0	600000.0	390000.0	2181320.0	1.0204081632653058e-08	-72465.25483245988
4570	iphiclides_podalirius.IP_504.chromosome_9	10724992	10811472	410000.0	600000.0	390000.0	2181320.0	1.0204081632653058e-08	-74069.95876275659
4571	iphiclides_podalirius.IP_504.chromosome_9	10740091	10896766	310000.0	800000.0	390000.0	2181320.0	1.0204081632653058e-08	-74994.6565993169
4572	iphiclides_podalirius.IP_504.chromosome_9	10758466	10975200	310000.0	800000.0	290000.0	2181320.0	1.0204081632653058e-08	-74012.24841631857
4573	iphiclides_podalirius.IP_504.chromosome_9	10772784	10992420	410000.0	800000.0	290000.0	2181320.0	1.0204081632653058e-08	-72237.01624689091
4574	iphiclides_podalirius.IP_504.chromosome_9	10788962	11005240	310000.0	800000.0	290000.0	2181320.0	1.0204081632653058e-08	-70179.9253188762
4575	iphiclides_podalirius.IP_504.chromosome_9	10811402	11017850	310000.0	800000.0	290000.0	2181320.0	0.0	-68562.24536721635
4576	iphiclides_podalirius.IP_504.chromosome_9	10896699	11030783	310000.0	700000.0	290000.0	2181320.0	0.0	-69272.00730498189
4577	iphiclides_podalirius.IP_504.chromosome_9	10975130	11043863	310000.0	700000.0	290000.0	2181320.0	1.0204081632653058e-08	-70296.42003701384
4578	iphiclides_podalirius.IP_504.chromosome_9	10992356	11057007	310000.0	600000.0	290000.0	2181320.0	2.0408163265306117e-08	-69906.9363195845
4579	iphiclides_podalirius.IP_504.chromosome_9	11005174	11070713	310000.0	400000.0	290000.0	2181320.0	4.0816326530612233e-08	-69142.12720632728
